Id,MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,MoSold,YrSold,MSZoning,LotShape,LandContour,LotConfig,Neighborhood,Condition1,BldgType,HouseStyle,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,ExterQual,ExterCond,Foundation,BsmtQual,BsmtExposure,BsmtFinType1,BsmtFinType2,HeatingQC,KitchenQual,FireplaceQu,GarageType,GarageFinish,SaleType,SaleCondition
1314,60,108.0,14774,9,5,1999,1999,165.0,0,1393,1393,1422,1177,2599,0,2,1,4,10,1,1999.0,3,779,668,30,0,5,2010,RL,IR1,Lvl,Corner,NoRidge,Norm,1Fam,2Story,Gable,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,No,Unf,Unf,Ex,Gd,TA,BuiltIn,Fin,WD,Normal
1315,20,60.0,8190,4,6,1954,1954,0.0,732,216,948,948,0,948,1,1,0,3,5,1,1956.0,1,280,0,36,0,10,2007,RL,Reg,Lvl,Inside,Edwards,Norm,1Fam,1Story,Hip,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,TA,No,Rec,Unf,Ex,TA,TA,Detchd,Unf,WD,Normal
1316,60,85.0,11075,6,5,1969,1969,0.0,500,176,952,1092,1020,2112,0,2,1,4,9,2,1969.0,2,576,280,0,0,6,2008,RL,Reg,Lvl,Inside,NAmes,Norm,1Fam,2Story,Gable,HdBoard,HdBoard,None,TA,TA,CBlock,Fa,Mn,ALQ,LwQ,TA,TA,Gd,Attchd,Unf,WD,Normal
1317,20,61.0,10226,8,5,2008,2008,270.0,0,1622,1622,1630,0,1630,1,2,0,3,8,1,2008.0,3,860,172,42,0,1,2009,RL,IR1,Lvl,Inside,CollgCr,Norm,1Fam,1Story,Gable,VinylSd,VinylSd,Stone,Gd,TA,PConc,Ex,Gd,Unf,Unf,Ex,Ex,Gd,Attchd,RFn,WD,Normal
1318,120,47.0,4230,7,5,2006,2007,0.0,0,1352,1352,1352,0,1352,0,2,0,2,5,1,2006.0,2,466,0,241,0,4,2007,FV,Reg,Lvl,Corner,Somerst,Norm,TwnhsE,1Story,Gable,VinylSd,VinylSd,None,Gd,TA,PConc,Ex,No,Unf,Unf,Ex,Gd,Gd,Attchd,RFn,New,Partial
1319,20,,14781,8,5,2001,2002,178.0,0,1753,1753,1787,0,1787,0,2,0,3,7,1,2001.0,3,748,198,150,0,8,2006,RL,IR2,Lvl,CulDSac,CollgCr,Norm,1Fam,1Story,Hip,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,Gd,Unf,Unf,Ex,Gd,TA,Attchd,RFn,WD,Normal
1320,20,75.0,10215,4,5,1954,1954,132.0,492,372,864,948,0,948,0,1,0,3,5,0,1954.0,1,248,0,0,0,2,2007,RL,Reg,Bnk,Inside,Edwards,Norm,1Fam,1Story,Hip,Wd Sdng,Wd Sdng,BrkFace,TA,TA,PConc,TA,No,ALQ,Unf,Ex,TA,,Attchd,Unf,WD,Normal
1321,20,70.0,8400,6,3,1957,1957,0.0,189,628,1478,1478,0,1478,1,1,1,3,6,2,1957.0,2,442,114,0,0,6,2009,RL,Reg,Lvl,Inside,NAmes,Norm,1Fam,1Story,Hip,BrkFace,BrkFace,None,TA,TA,CBlock,TA,No,ALQ,Rec,Gd,TA,Gd,Attchd,RFn,WD,Normal
1322,20,,6627,3,6,1949,1950,0.0,0,0,0,720,0,720,0,1,0,2,4,0,1955.0,1,287,0,0,0,7,2008,RL,IR1,Lvl,Corner,BrkSide,Feedr,1Fam,1Story,Hip,VinylSd,VinylSd,None,TA,TA,CBlock,,,,,TA,TA,,Detchd,Unf,WD,Normal
1323,60,107.0,10186,7,5,1992,1992,0.0,674,76,750,1061,862,1923,1,2,1,3,8,1,1992.0,2,564,240,39,0,6,2010,RL,IR1,Lvl,Inside,NoRidge,Norm,1Fam,2Story,Gable,HdBoard,HdBoard,None,Gd,TA,PConc,Gd,No,GLQ,Unf,Ex,Gd,TA,Attchd,RFn,WD,Normal
1324,30,50.0,5330,4,7,1940,1950,0.0,280,140,420,708,0,708,0,1,0,2,5,0,,0,0,164,0,0,12,2009,RL,Reg,HLS,Inside,BrkSide,Norm,1Fam,1Story,Hip,VinylSd,VinylSd,None,Fa,TA,CBlock,TA,No,LwQ,Unf,Gd,Fa,,,,WD,Normal
1325,20,75.0,9986,8,5,2006,2007,428.0,0,1795,1795,1795,0,1795,0,2,0,2,7,1,2007.0,3,895,0,49,0,2,2007,RL,Reg,Lvl,Inside,Somerst,Norm,1Fam,1Story,Gable,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Ex,Av,Unf,Unf,Ex,Gd,Gd,Attchd,RFn,New,Partial
1326,30,40.0,3636,4,4,1922,1950,0.0,0,796,796,796,0,796,0,1,0,2,5,0,,0,0,0,0,100,1,2008,RM,Reg,Lvl,Inside,IDOTRR,Norm,1Fam,1Story,Gable,AsbShng,AsbShng,None,TA,TA,BrkTil,TA,No,Unf,Unf,Fa,TA,,,,WD,Normal
1327,30,70.0,4270,3,6,1931,2006,0.0,544,0,544,774,0,774,0,1,0,3,6,0,,0,0,0,0,286,5,2007,RH,Reg,Bnk,Inside,Edwards,Norm,1Fam,1Story,Gable,MetalSd,MetalSd,None,TA,TA,BrkTil,TA,No,Rec,Unf,Ex,Gd,,,,WD,Normal
1328,20,60.0,6600,5,9,1982,2008,0.0,641,175,816,816,0,816,0,1,0,3,5,1,1982.0,1,264,0,0,0,10,2008,RL,Reg,Lvl,Inside,Mitchel,Norm,1Fam,1Story,Gable,VinylSd,VinylSd,None,Gd,Gd,CBlock,TA,No,ALQ,Unf,Ex,Gd,Ex,Attchd,Unf,WD,Normal
1329,50,60.0,10440,6,7,1920,1950,0.0,493,1017,1510,1584,1208,2792,0,2,0,5,8,2,1920.0,2,520,0,547,0,6,2008,RM,Reg,Lvl,Corner,OldTown,Norm,1Fam,1.5Fin,Gable,BrkFace,Wd Sdng,None,Gd,Gd,BrkTil,Gd,No,LwQ,Unf,Ex,TA,TA,Detchd,Unf,WD,Normal
1330,60,63.0,9084,7,5,1998,1998,0.0,0,935,935,955,677,1632,0,2,1,3,8,1,1998.0,2,462,0,28,0,6,2006,RL,IR1,Lvl,Inside,Gilbert,Norm,1Fam,2Story,Hip,VinylSd,VinylSd,None,TA,TA,PConc,Gd,No,Unf,Unf,Gd,TA,TA,Attchd,Fin,WD,Normal
1331,20,85.0,10000,8,5,2006,2006,410.0,0,1588,1588,1588,0,1588,0,2,0,3,7,1,2006.0,3,825,144,45,0,12,2007,RL,Reg,Lvl,Inside,Somerst,Norm,1Fam,1Story,Hip,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,Av,Unf,Unf,Ex,Gd,Gd,Attchd,RFn,WD,Normal
1332,80,55.0,10780,5,5,1976,1976,0.0,483,428,911,954,0,954,0,1,0,3,6,0,1976.0,2,576,0,0,0,7,2006,RL,IR1,Lvl,Inside,CollgCr,Norm,1Fam,SLvl,Gable,MetalSd,MetalSd,None,TA,TA,CBlock,TA,Av,ALQ,Unf,Gd,TA,,Detchd,Unf,WD,Normal
1333,20,67.0,8877,4,6,1938,1958,0.0,690,126,816,816,0,816,1,1,0,2,3,1,1958.0,1,288,0,0,0,5,2009,RL,Reg,Lvl,Inside,Edwards,Norm,1Fam,1Story,Gable,MetalSd,MetalSd,None,TA,TA,CBlock,TA,Mn,ALQ,Unf,Ex,TA,Gd,Detchd,Unf,WD,Normal
1334,50,60.0,7200,5,6,1938,1995,0.0,0,803,803,803,557,1360,0,1,1,2,6,0,1951.0,1,297,0,65,190,7,2006,RM,Reg,Lvl,Corner,IDOTRR,Norm,1Fam,1.5Fin,Gable,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,TA,No,Unf,Unf,Ex,Gd,,Detchd,Unf,WD,Normal
1335,160,24.0,2368,5,6,1970,1970,312.0,765,0,765,765,600,1365,0,1,1,3,7,0,1970.0,2,440,0,36,0,5,2009,RM,Reg,Lvl,Inside,BrDale,Norm,TwnhsE,2Story,Gable,HdBoard,HdBoard,None,TA,TA,CBlock,TA,No,LwQ,Unf,TA,TA,,Attchd,Unf,WD,Normal
1336,20,80.0,9650,6,5,1977,1977,360.0,686,664,1350,1334,0,1334,0,2,0,2,6,1,1977.0,2,630,0,16,0,4,2009,RL,Reg,Lvl,Inside,NWAmes,Norm,1Fam,1Story,Gable,Plywood,Plywood,BrkFace,TA,TA,CBlock,Gd,No,ALQ,Unf,TA,TA,TA,Attchd,RFn,WD,Normal
1337,90,87.0,9246,5,5,1973,1973,564.0,0,1656,1656,1656,0,1656,0,2,0,4,8,0,1973.0,2,506,0,211,0,11,2008,RL,IR1,Lvl,Inside,NWAmes,Feedr,Duplex,1Story,Gable,Plywood,Plywood,BrkFace,TA,TA,CBlock,TA,No,Unf,Unf,TA,TA,,Detchd,Unf,WD,Normal
1338,30,153.0,4118,4,4,1941,1950,0.0,0,693,693,693,0,693,0,1,0,2,4,0,,0,0,0,20,0,3,2006,RM,IR1,Bnk,Corner,OldTown,Feedr,1Fam,1Story,Gable,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,TA,No,Unf,Unf,Fa,Fa,,,,WD,Normal
1339,60,95.0,13450,7,5,2002,2002,0.0,700,216,916,920,941,1861,1,2,1,3,8,0,2002.0,2,492,146,91,0,6,2006,RL,IR1,Lvl,Corner,CollgCr,Norm,1Fam,2Story,Gable,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,No,GLQ,Unf,Ex,Gd,,BuiltIn,RFn,WD,Normal
1340,20,120.0,9560,5,7,1972,1972,0.0,360,504,864,864,0,864,0,1,0,3,5,0,1972.0,1,288,0,0,0,6,2006,RL,IR1,Lvl,Corner,CollgCr,Norm,1Fam,1Story,Hip,MetalSd,MetalSd,None,TA,Gd,CBlock,TA,Mn,Rec,Unf,Ex,TA,,Attchd,RFn,WD,Normal
1341,20,70.0,8294,4,5,1971,1971,0.0,0,858,858,872,0,872,0,1,0,3,5,0,1974.0,4,480,0,0,0,6,2007,RL,Reg,Lvl,Inside,NAmes,Norm,1Fam,1Story,Gable,MetalSd,MetalSd,None,TA,TA,CBlock,TA,No,Unf,Unf,TA,TA,,Detchd,Unf,WD,Normal
1342,20,66.0,13695,6,5,2003,2004,0.0,814,300,1114,1114,0,1114,1,1,0,3,6,0,2004.0,2,576,0,78,0,7,2008,RL,Reg,Lvl,Inside,SawyerW,RRAe,1Fam,1Story,Gable,VinylSd,VinylSd,None,TA,TA,PConc,Gd,No,GLQ,Unf,Ex,Gd,,Detchd,Unf,WD,Normal
1343,60,,9375,8,5,2002,2002,149.0,0,1284,1284,1284,885,2169,0,2,1,3,7,1,2002.0,2,647,192,87,0,8,2007,RL,Reg,Lvl,Inside,CollgCr,Norm,1Fam,2Story,Gable,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,No,Unf,Unf,Ex,Gd,Gd,Attchd,RFn,WD,Normal
1344,50,57.0,7558,6,6,1928,1950,0.0,0,896,896,1172,741,1913,0,1,1,3,9,1,1929.0,2,342,0,0,0,3,2009,RL,Reg,Bnk,Inside,Crawfor,Norm,1Fam,1.5Fin,Gable,BrkFace,Stone,None,TA,TA,BrkTil,TA,No,Unf,Unf,Gd,TA,TA,Detchd,Unf,WD,Normal
1345,60,85.0,11103,7,5,2006,2006,0.0,0,728,728,728,728,1456,0,2,1,3,8,1,2006.0,2,440,0,0,0,7,2007,RL,IR1,Lvl,Corner,CollgCr,Norm,1Fam,2Story,Gable,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,No,Unf,Unf,Ex,Gd,TA,Attchd,Fin,New,Partial
1346,30,50.0,6000,4,4,1920,1950,0.0,250,710,960,960,0,960,0,1,0,2,5,0,1997.0,1,308,0,0,168,7,2007,RM,Reg,Lvl,Inside,OldTown,Norm,1Fam,1Story,Hip,MetalSd,MetalSd,None,TA,TA,PConc,TA,No,ALQ,Unf,Gd,Fa,,Detchd,Unf,WD,Normal
1347,20,,20781,7,7,1968,2003,0.0,297,1203,1568,2156,0,2156,0,2,0,3,9,1,1968.0,2,508,0,80,0,6,2006,RL,IR2,Lvl,CulDSac,NWAmes,PosN,1Fam,1Story,Hip,BrkFace,HdBoard,None,TA,TA,CBlock,TA,No,BLQ,Rec,TA,TA,Gd,Attchd,RFn,WD,Normal
1348,20,93.0,15306,8,5,2006,2007,100.0,80,1652,1732,1776,0,1776,1,2,0,3,7,1,2006.0,3,712,0,0,0,5,2007,RL,IR1,HLS,Corner,Timber,Norm,1Fam,1Story,Gable,VinylSd,VinylSd,Stone,Gd,TA,PConc,Ex,Gd,GLQ,Unf,Ex,Gd,Gd,Attchd,Fin,New,Partial
1349,20,,16196,7,5,1998,1998,0.0,1443,39,1482,1494,0,1494,1,2,0,3,5,1,1998.0,2,514,402,25,0,8,2007,RL,IR3,Low,Inside,SawyerW,Norm,1Fam,1Story,Gable,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,Gd,GLQ,Unf,Ex,Gd,Fa,Attchd,RFn,WD,Normal
1350,70,50.0,5250,8,5,1872,1987,0.0,259,425,684,938,1215,2358,0,2,0,4,8,0,,0,0,0,54,20,12,2008,RM,Reg,Lvl,Inside,OldTown,Norm,1Fam,2Story,Gable,MetalSd,MetalSd,None,TA,Gd,BrkTil,TA,No,LwQ,Unf,Fa,TA,,,,WD,Normal
1351,90,91.0,11643,5,5,1969,1969,368.0,500,748,1248,1338,1296,2634,1,2,2,6,12,0,1969.0,4,968,0,0,0,8,2009,RL,Reg,Lvl,Inside,NAmes,Artery,Duplex,2Story,Gable,MetalSd,MetalSd,BrkFace,TA,TA,CBlock,TA,No,LwQ,Unf,TA,TA,,Detchd,Unf,WD,Normal
1352,60,70.0,9247,6,6,1962,1962,318.0,319,539,858,858,858,1716,0,1,1,4,8,1,1962.0,2,490,0,84,0,3,2008,RL,IR1,Lvl,Inside,NAmes,Norm,1Fam,2Story,Gable,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,No,Rec,Unf,Ex,TA,Gd,Attchd,Fin,WD,Normal
1353,50,50.0,6000,6,9,1937,2000,0.0,0,698,698,786,390,1176,0,1,0,2,4,0,1999.0,2,624,210,0,0,7,2009,RM,Reg,Lvl,Inside,BrkSide,Norm,1Fam,1.5Fin,Gable,MetalSd,MetalSd,None,Gd,TA,BrkTil,TA,No,Unf,Unf,TA,TA,,Detchd,Unf,WD,Normal
1354,50,56.0,14720,8,5,1995,1996,579.0,816,1217,2033,2053,1185,3238,1,2,1,4,9,1,1996.0,3,666,283,86,0,3,2010,RL,IR1,Lvl,CulDSac,NoRidge,Norm,1Fam,1.5Fin,Hip,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,Av,GLQ,Unf,Ex,Gd,Ex,Attchd,Fin,WD,Normal
1355,60,,10316,7,5,2000,2000,0.0,735,257,992,992,873,1865,1,2,1,3,7,1,2000.0,3,839,0,184,0,6,2008,RL,IR1,Lvl,Inside,CollgCr,Norm,1Fam,2Story,Gable,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,No,GLQ,Unf,Ex,Gd,TA,Attchd,RFn,WD,Normal
1356,80,102.0,10192,7,6,1968,1992,143.0,0,570,570,1222,698,1920,0,3,0,4,8,1,1968.0,2,487,0,98,0,9,2006,RL,IR1,Lvl,Inside,NWAmes,Norm,1Fam,SLvl,Gable,MetalSd,MetalSd,BrkFace,TA,TA,CBlock,TA,No,Unf,Unf,Gd,Gd,TA,Attchd,RFn,WD,Normal
1357,20,,9477,5,5,1966,1966,65.0,340,524,864,892,0,892,0,1,0,3,5,0,1966.0,1,264,0,0,0,10,2008,RL,Reg,Lvl,Corner,NAmes,Norm,1Fam,1Story,Gable,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,No,Rec,Unf,TA,TA,,Attchd,RFn,WD,Normal
1358,20,,12537,5,6,1971,2008,0.0,734,344,1078,1078,0,1078,1,1,1,3,6,1,1971.0,2,500,0,0,0,4,2010,RL,IR1,Lvl,CulDSac,NAmes,Norm,1Fam,1Story,Gable,VinylSd,VinylSd,None,TA,TA,CBlock,TA,No,GLQ,Unf,Ex,TA,Fa,Attchd,Fin,WD,Normal
1359,160,,2117,6,5,2000,2000,216.0,378,378,756,769,804,1573,0,2,1,3,5,0,2000.0,2,440,0,32,0,6,2010,FV,Reg,Lvl,Inside,Somerst,Norm,Twnhs,2Story,Gable,MetalSd,MetalSd,BrkFace,Gd,TA,PConc,Gd,No,GLQ,Unf,Ex,Gd,,Detchd,Unf,WD,Normal
1360,20,129.0,16737,9,5,2004,2005,66.0,1447,533,1980,1980,0,1980,1,2,0,3,8,1,2004.0,3,770,194,45,0,9,2006,RL,Reg,Lvl,FR3,NridgHt,Norm,1Fam,1Story,Hip,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Ex,Av,GLQ,Unf,Ex,Ex,Gd,Attchd,Fin,WD,Normal
1361,70,51.0,9842,5,6,1921,1998,0.0,0,612,612,990,1611,2601,0,3,1,4,8,0,1998.0,2,621,183,0,301,5,2008,RL,Reg,Lvl,Inside,SWISU,Feedr,1Fam,2Story,Gable,MetalSd,Wd Sdng,None,TA,TA,BrkTil,TA,No,Unf,Unf,Ex,TA,,BuiltIn,RFn,WD,Normal
1362,20,124.0,16158,7,5,2005,2005,16.0,1274,256,1530,1530,0,1530,1,2,0,3,7,1,2005.0,2,430,168,36,0,6,2009,RL,IR1,Low,Inside,StoneBr,Norm,1Fam,1Story,Hip,VinylSd,VinylSd,Stone,Gd,TA,PConc,Ex,Av,ALQ,Unf,Ex,Gd,Gd,Attchd,Fin,WD,Normal
1363,50,,12513,4,4,1920,2007,0.0,0,715,715,1281,457,1738,0,2,0,4,7,1,1920.0,1,368,55,0,0,6,2009,RL,IR1,Lvl,FR2,NAmes,Feedr,1Fam,1.5Fin,Gable,VinylSd,VinylSd,None,TA,Gd,BrkTil,TA,No,Unf,Unf,Gd,TA,Gd,Attchd,Unf,WD,Normal
1364,60,73.0,8499,6,5,2006,2007,0.0,0,616,616,616,796,1412,0,2,1,3,6,1,2007.0,2,432,0,36,0,3,2007,RL,IR1,Lvl,Inside,Gilbert,Norm,1Fam,2Story,Gable,VinylSd,VinylSd,None,TA,TA,PConc,Gd,No,Unf,Unf,Ex,Gd,Gd,BuiltIn,Fin,New,Partial
1365,160,30.0,3180,7,5,2005,2005,0.0,0,600,600,520,600,1200,0,2,1,2,4,0,2005.0,2,480,0,166,0,4,2006,FV,Reg,Lvl,Inside,Somerst,Norm,TwnhsE,2Story,Gable,MetalSd,MetalSd,None,Gd,TA,PConc,Gd,No,Unf,Unf,Ex,Gd,,Detchd,RFn,WD,Abnorml
1366,60,,7500,7,5,2000,2000,0.0,533,281,814,814,860,1674,1,2,1,3,7,0,2000.0,2,663,0,96,0,1,2010,FV,Reg,Lvl,Inside,Somerst,Norm,1Fam,2Story,Gable,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,No,GLQ,Unf,Ex,Gd,,Attchd,RFn,WD,Normal
1367,60,68.0,9179,7,5,1999,1999,158.0,633,240,873,882,908,1790,1,2,1,3,7,0,1999.0,2,588,0,88,0,6,2008,RL,IR1,Lvl,Inside,CollgCr,Norm,1Fam,2Story,Gable,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,No,GLQ,Unf,Ex,Gd,,Attchd,RFn,WD,Abnorml
1368,160,41.0,2665,5,6,1977,1977,0.0,548,36,757,925,550,1475,0,2,0,4,6,1,1977.0,1,336,104,26,0,7,2006,RM,Reg,Lvl,Inside,MeadowV,Norm,TwnhsE,2Story,Gable,CemntBd,CmentBd,None,TA,TA,PConc,TA,No,ALQ,Rec,Ex,TA,TA,Attchd,RFn,WD,Normal
1369,120,,4435,6,5,2003,2004,170.0,685,163,848,848,0,848,1,1,0,1,4,0,2003.0,2,420,140,0,0,6,2009,RM,Reg,Lvl,Inside,CollgCr,Norm,TwnhsE,1Story,Gable,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,Av,GLQ,Unf,Ex,Gd,,Attchd,Fin,WD,Normal
1370,20,48.0,10635,8,5,2003,2003,171.0,370,315,1657,1668,0,1668,1,2,0,3,8,1,2003.0,2,502,0,262,0,5,2010,RL,IR2,Lvl,FR2,CollgCr,Norm,1Fam,1Story,Hip,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,Av,BLQ,GLQ,Ex,Gd,TA,Attchd,Fin,WD,Normal
1371,50,90.0,5400,4,6,1920,1950,0.0,315,420,840,840,534,1374,0,1,0,2,6,0,1967.0,1,338,0,0,198,10,2009,RL,Reg,Lvl,Corner,OldTown,Artery,1Fam,1.5Fin,Gable,CBlock,CBlock,None,Fa,TA,PConc,TA,No,ALQ,Rec,Ex,TA,,Detchd,Fin,WD,Normal
1372,80,80.0,9600,6,6,1955,1996,0.0,831,161,992,1661,0,1661,1,1,0,3,8,1,1955.0,1,377,0,28,0,10,2008,RL,Reg,Lvl,Inside,NAmes,Norm,1Fam,SLvl,Hip,AsbShng,AsbShng,None,TA,TA,CBlock,TA,Av,BLQ,Unf,Gd,Gd,TA,BuiltIn,RFn,WD,Normal
1373,60,75.0,9750,7,6,1998,1998,0.0,975,133,1108,1108,989,2097,1,2,1,3,8,1,1998.0,2,583,253,170,0,6,2006,RL,Reg,Lvl,Corner,CollgCr,Norm,1Fam,2Story,Gable,VinylSd,VinylSd,None,TA,TA,PConc,Gd,Av,GLQ,Unf,Ex,Gd,TA,Detchd,RFn,WD,Normal
1374,20,,11400,10,5,2001,2002,705.0,1282,1351,2633,2633,0,2633,1,2,1,2,8,2,2001.0,3,804,314,140,0,3,2007,RL,Reg,Lvl,Inside,NoRidge,Norm,1Fam,1Story,Hip,VinylSd,VinylSd,BrkFace,Ex,TA,PConc,Ex,Gd,GLQ,Unf,Ex,Ex,Gd,Attchd,RFn,WD,Normal
1375,60,85.0,10625,7,5,2005,2005,0.0,0,1026,1026,1026,932,1958,0,2,1,3,9,1,2005.0,3,936,154,210,0,7,2008,FV,Reg,Lvl,Inside,Somerst,Norm,1Fam,2Story,Gable,CemntBd,CmentBd,None,Gd,TA,PConc,Gd,No,Unf,Unf,Ex,Gd,Gd,Attchd,Fin,WD,Normal
1376,20,89.0,10991,8,5,2007,2007,80.0,0,1571,1571,1571,0,1571,0,2,0,3,7,1,2007.0,3,722,100,36,0,12,2007,RL,IR1,HLS,Inside,Timber,Norm,1Fam,1Story,Gable,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,Gd,Unf,Unf,Ex,Gd,Gd,Attchd,Fin,New,Partial
1377,30,52.0,6292,6,5,1930,1950,0.0,384,384,768,790,0,790,0,1,0,2,4,0,1925.0,1,160,0,141,0,4,2008,RL,Reg,Bnk,Inside,SWISU,Norm,1Fam,1Story,Gable,Wd Sdng,Wd Sdng,None,TA,TA,BrkTil,Gd,Mn,Rec,Unf,TA,TA,,Detchd,Unf,WD,Normal
1378,50,60.0,10998,5,5,1941,1960,0.0,408,156,984,984,620,1604,0,2,0,3,6,0,1977.0,2,660,0,68,0,7,2009,RL,Reg,Lvl,Inside,Edwards,Norm,1Fam,1.5Fin,Gable,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,TA,No,LwQ,BLQ,Ex,TA,,Detchd,Unf,WD,Normal
1379,160,21.0,1953,6,5,1973,1973,408.0,309,174,483,483,504,987,0,1,1,2,5,0,1973.0,1,264,72,0,0,6,2006,RM,Reg,Lvl,Inside,BrDale,Norm,Twnhs,2Story,Gable,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,No,BLQ,Unf,TA,TA,,Detchd,Unf,WD,Normal
1380,80,73.0,9735,5,5,2006,2007,0.0,0,384,384,754,640,1394,0,2,1,3,7,0,2007.0,2,400,100,0,0,5,2008,RL,Reg,Lvl,Inside,Timber,Norm,1Fam,SLvl,Gable,VinylSd,VinylSd,None,TA,TA,PConc,Gd,No,Unf,Unf,Gd,Gd,,BuiltIn,Fin,WD,Normal
1381,30,45.0,8212,3,3,1914,1950,0.0,203,661,864,864,0,864,1,1,0,2,5,0,1938.0,1,200,0,0,96,6,2010,RL,Reg,Lvl,Inside,Edwards,Norm,1Fam,1Story,Gable,Stucco,Stucco,None,TA,Fa,BrkTil,TA,No,Rec,Unf,TA,TA,,Detchd,Unf,WD,Normal
1382,20,,12925,6,7,1970,1970,0.0,865,340,1205,2117,0,2117,0,2,1,4,7,2,1970.0,2,550,0,42,0,5,2008,RL,IR1,Lvl,Corner,NAmes,Norm,1Fam,1Story,Gable,BrkFace,Plywood,None,TA,TA,CBlock,TA,Mn,BLQ,Unf,Ex,TA,Gd,Attchd,Fin,WD,Normal
1383,70,60.0,7200,7,7,1920,1950,0.0,0,596,596,998,764,1762,1,1,1,4,8,0,1989.0,2,576,36,0,221,10,2006,RM,Reg,Lvl,Corner,OldTown,Norm,1Fam,2Story,Hip,Wd Sdng,Wd Sdng,None,TA,TA,BrkTil,Fa,No,Unf,Unf,Ex,Gd,,Detchd,Unf,WD,Normal
1384,30,,25339,5,7,1918,2007,0.0,0,816,816,1416,0,1416,0,2,0,3,7,0,2007.0,2,576,0,0,112,8,2007,RL,Reg,Lvl,Inside,Sawyer,Norm,1Fam,1Story,Gable,Wd Sdng,Wd Sdng,None,TA,Gd,BrkTil,TA,No,Unf,Unf,Ex,Gd,,Attchd,Unf,WD,Normal
1385,50,60.0,9060,6,5,1939,1950,0.0,204,356,560,698,560,1258,0,1,0,2,6,0,1939.0,1,280,0,0,0,10,2009,RL,Reg,Lvl,Inside,Edwards,Norm,1Fam,1.5Fin,Gable,WdShing,Wd Shng,None,TA,TA,BrkTil,TA,Mn,Rec,Unf,TA,TA,,Detchd,Unf,WD,Normal
1386,50,40.0,5436,4,8,1922,2007,0.0,735,61,796,796,358,1154,1,1,0,3,7,0,1922.0,1,240,0,96,0,5,2010,RM,Reg,Lvl,Inside,IDOTRR,Norm,1Fam,1.5Fin,Gable,VinylSd,VinylSd,None,TA,Gd,BrkTil,TA,No,BLQ,Unf,Gd,Gd,,Detchd,Unf,WD,Normal
1387,60,80.0,16692,7,5,1978,1978,184.0,790,133,1392,1392,1392,2784,1,3,1,5,12,2,1978.0,2,564,0,112,0,7,2006,RL,IR1,Lvl,Inside,NWAmes,RRAn,1Fam,2Story,Gable,Plywood,Plywood,BrkFace,TA,TA,CBlock,Gd,No,BLQ,LwQ,TA,Gd,TA,Attchd,RFn,WD,Normal
1388,50,60.0,8520,6,7,1916,1950,0.0,168,0,714,1664,862,2526,0,2,0,5,10,1,1916.0,1,216,88,15,0,8,2007,RM,Reg,Lvl,Inside,OldTown,Artery,1Fam,1.5Fin,Gable,Stucco,Stucco,None,TA,Gd,BrkTil,TA,No,Rec,LwQ,TA,Gd,Gd,Detchd,Unf,CWD,Family
1389,20,42.0,14892,9,5,2006,2007,160.0,1320,426,1746,1746,0,1746,1,2,0,3,7,2,2006.0,3,758,201,39,0,10,2009,RL,IR1,HLS,CulDSac,Gilbert,Norm,1Fam,1Story,Gable,VinylSd,VinylSd,Stone,Ex,TA,PConc,Ex,Gd,GLQ,Unf,Ex,Ex,Gd,Attchd,Fin,WD,Normal
